Season,Name,Tm,IP,TBF,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2016,Luis Perdomo,SDP,146.2,662,2.7736,0.1968,0.5904,0.2129,0.0377,0.2170,0.0782,0.2000,0.4155,0.3698,0.2147,0.1670,0.4930,0.3400,14682
2016,Julio Urias,LAD,77.0,336,1.4762,0.2676,0.4366,0.2958,0.1270,0.0794,0.0538,0.0000,0.3641,0.3364,0.2995,0.2212,0.4977,0.2811,14765
2016,Zack Godley,ARI,74.2,335,1.9104,0.1807,0.5378,0.2815,0.0597,0.1940,0.0469,0.2500,0.4593,0.3577,0.1829,0.1789,0.5000,0.3211,14862
2016,Jon Gray,COL,168.0,712,1.3617,0.2449,0.4354,0.3197,0.0851,0.1277,0.0469,0.3571,0.3868,0.3165,0.2967,0.1780,0.5165,0.3055,14916
2016,Aaron Blair,ATL,70.0,324,1.0449,0.2222,0.3974,0.3803,0.1461,0.1573,0.0430,0.2500,0.4538,0.3487,0.1975,0.2101,0.5000,0.2899,14934
2016,Chad Kuhl,PIT,70.2,301,1.2278,0.1963,0.4429,0.3607,0.0759,0.0886,0.0619,0.2000,0.4464,0.3125,0.2411,0.1964,0.4732,0.3304,14975
2016,Braden Shipley,ARI,70.0,306,1.2727,0.2358,0.4279,0.3362,0.0260,0.1818,0.0306,0.0000,0.4060,0.3718,0.2222,0.1111,0.5171,0.3718,15158
2016,Matthew Boyd,DET,97.1,412,0.8485,0.1701,0.3810,0.4490,0.1439,0.1288,0.0446,0.3333,0.4074,0.3300,0.2626,0.1919,0.5084,0.2997,15440
2016,Kendall Graveman,OAK,186.0,786,1.9000,0.2048,0.5210,0.2742,0.0647,0.1294,0.0495,0.3333,0.4222,0.3644,0.2135,0.1701,0.5393,0.2905,15514
2016,Masahiro Tanaka,NYY,199.2,805,1.5543,0.2074,0.4823,0.3103,0.1196,0.1196,0.0455,0.3750,0.4459,0.3328,0.2213,0.1847,0.4908,0.3245,15764
2016,Sean Manaea,OAK,144.2,594,1.2740,0.2114,0.4418,0.3468,0.0822,0.1370,0.1237,0.1250,0.3963,0.3543,0.2494,0.1841,0.4802,0.3357,15873
2016,Luis Severino,NYY,71.0,312,1.4478,0.2372,0.4512,0.3116,0.1194,0.1642,0.0928,0.6667,0.3165,0.3670,0.3165,0.2064,0.5000,0.2936,15890
2016,Carlos Rodon,CHW,165.0,715,1.2635,0.2092,0.4414,0.3494,0.0958,0.1377,0.0806,0.2500,0.3786,0.3128,0.3086,0.1626,0.5597,0.2778,16137
2016,Aaron Nola,PHI,111.0,483,2.2308,0.2000,0.5524,0.2476,0.0385,0.1282,0.0402,0.5000,0.4251,0.3609,0.2141,0.2324,0.4801,0.2875,16149
2016,Brandon Finnegan,CIN,172.0,734,0.9691,0.2252,0.3813,0.3935,0.0619,0.1495,0.0745,0.5000,0.3832,0.3533,0.2635,0.1637,0.4770,0.3593,16208
2016,Daniel Mengden,OAK,72.0,332,1.0875,0.2409,0.3955,0.3636,0.0500,0.1125,0.0460,0.2500,0.2991,0.4152,0.2857,0.1875,0.5179,0.2946,16980
2016,Raisel Iglesias,CIN,78.1,325,1.0633,0.2126,0.4058,0.3816,0.0886,0.0886,0.0238,0.5000,0.3697,0.3507,0.2796,0.1991,0.5640,0.2370,17130
2016,Kenta Maeda,LAD,175.2,716,1.2308,0.2046,0.4388,0.3565,0.1124,0.1183,0.0433,0.2000,0.3862,0.3695,0.2443,0.2004,0.5094,0.2902,18498
2016,Seunghwan Oh,STL,79.2,313,0.9867,0.1946,0.4000,0.4054,0.1067,0.0667,0.1216,0.2000,0.3316,0.4211,0.2474,0.1526,0.5053,0.3421,18719
2017,Bartolo Colon,2 Tms,143.0,648,1.0754,0.1934,0.4180,0.3887,0.0854,0.1407,0.0794,0.2727,0.3499,0.3767,0.2734,0.1778,0.4646,0.3576,375
2017,CC Sabathia,NYY,148.2,623,1.7869,0.2220,0.4989,0.2792,0.0738,0.1721,0.0642,0.6364,0.4152,0.3817,0.2031,0.2411,0.4866,0.2723,404
2017,Bronson Arroyo,CIN,71.0,322,0.6281,0.2120,0.3040,0.4840,0.1074,0.1901,0.0263,0.1667,0.4727,0.3242,0.2031,0.1641,0.4961,0.3398,978
2017,Marco Estrada,TOR,186.0,806,0.6029,0.1942,0.3031,0.5027,0.1661,0.1119,0.0479,0.8000,0.4245,0.2860,0.2896,0.2140,0.5144,0.2716,1118
2017,R.A. Dickey,ATL,190.0,815,1.4061,0.1966,0.4695,0.3339,0.1218,0.1320,0.0794,0.1667,0.3837,0.3439,0.2724,0.2425,0.4850,0.2724,1245
2017,Blake Wood,2 Tms,74.1,332,2.0943,0.2300,0.5211,0.2488,0.1132,0.1509,0.0450,0.0000,0.3551,0.4112,0.2336,0.2056,0.5234,0.2710,1345
2017,John Lackey,CHC,170.2,731,1.0556,0.1972,0.4122,0.3905,0.0960,0.1818,0.0478,0.3000,0.4197,0.3366,0.2437,0.1605,0.4874,0.3520,1507
2017,Matt Belisle,MIN,60.1,247,1.0625,0.2096,0.4072,0.3832,0.1563,0.1094,0.0588,0.0000,0.3491,0.3787,0.2722,0.2308,0.5030,0.2663,1837
2017,Edwin Jackson,2 Tms,76.0,339,0.7965,0.1646,0.3704,0.4650,0.1327,0.1770,0.0778,0.5714,0.4200,0.3560,0.2240,0.2240,0.4680,0.3080,1841
2017,Matt Moore,SFG,174.1,790,0.9009,0.2040,0.3773,0.4188,0.0948,0.1164,0.1100,0.2143,0.3732,0.3891,0.2377,0.1585,0.4947,0.3468,1890
2017,Zack Greinke,ARI,202.1,801,1.3316,0.1805,0.4680,0.3515,0.0963,0.1337,0.0683,0.0000,0.4140,0.3660,0.2200,0.1922,0.4566,0.3512,1943
2017,Ivan Nova,PIT,187.0,785,1.4754,0.2335,0.4569,0.3096,0.0874,0.1585,0.0370,0.3158,0.4164,0.3787,0.2049,0.1656,0.4869,0.3475,1994
2017,Clayton Kershaw,LAD,175.0,679,1.4483,0.1895,0.4795,0.3311,0.0966,0.1586,0.0857,0.1250,0.4327,0.3453,0.2220,0.2354,0.4910,0.2735,2036
2017,Adam Wainwright,STL,123.1,546,1.6909,0.2487,0.4721,0.2792,0.1000,0.1273,0.0538,0.1667,0.4125,0.3200,0.2675,0.1950,0.4975,0.3075,2233
2017,Corey Kluber,CLE,203.2,777,1.3333,0.2206,0.4454,0.3340,0.1154,0.1346,0.0673,0.0000,0.3885,0.3609,0.2505,0.2442,0.4671,0.2887,2429
2017,Lance Lynn,STL,186.1,776,1.2158,0.1981,0.4400,0.3619,0.1158,0.1421,0.0736,0.0000,0.3607,0.3421,0.2972,0.2112,0.4972,0.2916,2520
2017,Jhoulys Chacin,SDP,180.1,765,1.5210,0.1857,0.4913,0.3230,0.1198,0.1138,0.0472,0.1111,0.3764,0.3669,0.2567,0.2015,0.5133,0.2852,2608
2017,Brett Cecil,STL,67.1,277,1.1970,0.2162,0.4270,0.3568,0.1212,0.1061,0.0253,0.5000,0.4359,0.2974,0.2667,0.1795,0.4615,0.3590,2660
2017,Rick Porcello,BOS,203.1,885,0.9806,0.2090,0.3916,0.3994,0.1047,0.1473,0.0751,0.5000,0.4169,0.3277,0.2554,0.1708,0.4462,0.3831,2717
2017,Zach McAllister,CLE,62.0,249,0.8382,0.2138,0.3585,0.4277,0.0735,0.1176,0.0000,0.0000,0.2919,0.3540,0.3540,0.1118,0.4969,0.3913,2895
2017,Kenley Jansen,LAD,68.1,258,0.9464,0.2101,0.3841,0.4058,0.2321,0.0893,0.0943,0.0000,0.3453,0.3813,0.2734,0.3165,0.4245,0.2590,3096
2017,Tony Watson,2 Tms,66.2,291,1.6167,0.2266,0.4778,0.2956,0.1167,0.1500,0.1031,0.2000,0.3427,0.3474,0.3099,0.2113,0.5634,0.2254,3132
2017,Max Scherzer,WSN,200.2,780,0.7843,0.1689,0.3653,0.4658,0.1176,0.1078,0.0563,0.1250,0.4238,0.3296,0.2466,0.1951,0.5404,0.2646,3137
2017,David Price,BOS,74.2,317,1.0366,0.2160,0.3991,0.3850,0.1341,0.0976,0.0824,0.0000,0.3944,0.3380,0.2676,0.2066,0.4648,0.3286,3184
2017,Ervin Santana,MIN,211.1,864,0.9696,0.1632,0.4120,0.4249,0.1217,0.1179,0.0392,0.2500,0.4641,0.3238,0.2121,0.2233,0.4976,0.2791,3200
2017,Francisco Liriano,2 Tms,97.0,439,1.2843,0.2021,0.4486,0.3493,0.0784,0.1078,0.0611,0.4000,0.4242,0.3401,0.2357,0.1684,0.5354,0.2963,3201
2017,Jeff Samardzija,SFG,207.2,847,1.1376,0.2207,0.4147,0.3645,0.0872,0.1376,0.0484,0.0000,0.3791,0.3642,0.2566,0.2070,0.4917,0.3013,3254
2017,Anibal Sanchez,DET,105.1,482,0.8963,0.2471,0.3559,0.3971,0.0963,0.1926,0.0909,0.4000,0.3855,0.3565,0.2580,0.1681,0.4580,0.3739,3284
2017,Darren O'Day,BAL,60.1,240,1.2745,0.1471,0.4779,0.3750,0.1569,0.1569,0.0769,0.0000,0.3650,0.4307,0.2044,0.2409,0.4453,0.3139,3321
2017,Matt Garza,MIL,114.2,504,1.0580,0.2219,0.4000,0.3781,0.1159,0.1232,0.0479,0.2143,0.3852,0.3219,0.2929,0.1662,0.5013,0.3325,3340
2017,Ubaldo Jimenez,BAL,142.2,648,1.1950,0.2086,0.4308,0.3605,0.0755,0.2075,0.0526,0.4000,0.3924,0.3498,0.2578,0.1771,0.4529,0.3700,3374
2017,Danny Duffy,KCR,146.1,609,0.9709,0.1986,0.3948,0.4066,0.1221,0.0756,0.0479,0.1000,0.3926,0.3418,0.2656,0.1778,0.5242,0.2979,3542
2017,Liam Hendriks,OAK,64.0,273,1.0597,0.1930,0.4152,0.3918,0.0597,0.1045,0.1127,0.0000,0.2791,0.4244,0.2965,0.1512,0.5407,0.3081,3548
2017,Clayton Richard,SDP,197.1,858,3.0000,0.2102,0.5924,0.1975,0.0565,0.1935,0.0618,0.2500,0.4031,0.3578,0.2391,0.1734,0.4766,0.3500,3551
2017,Ricky Nolasco,LAA,181.0,787,1.0268,0.2077,0.4014,0.3909,0.0804,0.1563,0.0826,0.3333,0.4759,0.3076,0.2165,0.1512,0.4725,0.3763,3830
2017,Edinson Volquez,MIA,92.1,397,1.4074,0.2169,0.4578,0.3253,0.0741,0.0988,0.0614,0.2727,0.4385,0.3577,0.2038,0.2000,0.4577,0.3423,3990
2017,Yusmeiro Petit,LAA,91.1,354,0.6726,0.1818,0.3290,0.4892,0.1858,0.0796,0.0395,0.0000,0.3948,0.3476,0.2575,0.1931,0.4378,0.3691,4020
2017,Hector Santiago,MIN,70.1,311,0.5877,0.1847,0.3018,0.5135,0.1404,0.1316,0.0149,0.5000,0.3929,0.3080,0.2991,0.1696,0.4643,0.3661,4026
2017,Brian Duensing,CHC,62.1,257,1.4483,0.1792,0.4855,0.3353,0.0862,0.1034,0.0595,0.0000,0.3295,0.3580,0.3125,0.1875,0.5398,0.2727,4064
2017,Pedro Strop,CHC,60.1,250,1.9565,0.1053,0.5921,0.3026,0.0870,0.0870,0.0556,0.5000,0.3974,0.3269,0.2756,0.2244,0.4936,0.2821,4070
2017,Luke Gregerson,HOU,61.0,263,1.5636,0.1802,0.5000,0.3198,0.0909,0.2364,0.0698,0.0000,0.4624,0.3757,0.1618,0.2486,0.4566,0.2948,4090
2017,Derek Holland,CHW,135.0,626,0.9318,0.2184,0.3770,0.4046,0.0852,0.1761,0.0915,0.3333,0.4406,0.3288,0.2306,0.1758,0.4406,0.3836,4141
2017,Jake Arrieta,CHC,168.1,707,1.3110,0.2055,0.4507,0.3438,0.0793,0.1402,0.0744,0.0000,0.4050,0.3570,0.2380,0.2004,0.5052,0.2944,4153
2017,Matt Albers,WSN,61.0,233,1.6818,0.1862,0.5103,0.3034,0.1591,0.1364,0.0811,0.5000,0.3826,0.3289,0.2886,0.3087,0.4698,0.2215,4300
2017,Tyler Chatwood,COL,147.2,631,2.6813,0.2024,0.5810,0.2167,0.0330,0.2198,0.0246,0.1000,0.3744,0.3907,0.2349,0.2209,0.4884,0.2907,4338
2017,Jeremy Hellickson,2 Tms,164.0,695,0.7974,0.2132,0.3491,0.4377,0.1164,0.1509,0.0270,0.0000,0.4540,0.2868,0.2592,0.1985,0.4816,0.3199,4371
2017,Jordan Zimmermann,DET,160.0,713,0.7888,0.2482,0.3315,0.4203,0.1207,0.1250,0.0492,0.5714,0.3757,0.3810,0.2433,0.1342,0.4705,0.3953,4505
2017,Jason Hammel,KCR,180.1,804,0.9228,0.2077,0.3802,0.4121,0.0772,0.1057,0.0617,0.6000,0.4186,0.3306,0.2508,0.1661,0.5183,0.3156,4538
2017,Brandon McCarthy,LAD,92.2,384,1.2609,0.2464,0.4203,0.3333,0.1957,0.0543,0.0431,0.1667,0.3652,0.3723,0.2624,0.2270,0.4965,0.2766,4662
2017,Charlie Morton,HOU,146.2,617,1.7857,0.1917,0.5181,0.2902,0.0982,0.1250,0.1000,0.7500,0.4154,0.3538,0.2308,0.2205,0.5103,0.2692,4676
2017,Pat Neshek,2 Tms,62.1,235,0.7887,0.1753,0.3636,0.4610,0.1549,0.0423,0.1071,0.1667,0.2938,0.3625,0.3438,0.1938,0.5625,0.2438,4682
2017,Matt Cain,SFG,124.1,568,1.2365,0.2320,0.4246,0.3434,0.0878,0.1216,0.0656,0.2000,0.4444,0.3673,0.1882,0.1678,0.5125,0.3197,4732
2017,Felix Hernandez,SEA,86.2,368,1.5658,0.2323,0.4685,0.2992,0.0789,0.2237,0.1092,0.3333,0.4786,0.3152,0.2062,0.1907,0.5019,0.3074,4772
2017,Matt Shoemaker,LAA,77.2,326,0.8252,0.1493,0.3846,0.4661,0.0583,0.1456,0.0588,0.6667,0.4688,0.3036,0.2277,0.1473,0.4911,0.3616,4776
2017,Rich Hill,LAD,135.2,552,0.8056,0.1720,0.3694,0.4586,0.1042,0.1250,0.0776,0.2143,0.3902,0.3689,0.2409,0.2073,0.4909,0.3018,4806
2017,Mike Montgomery,CHC,130.2,540,2.2766,0.1676,0.5784,0.2541,0.0426,0.1064,0.0701,0.1429,0.4111,0.3793,0.2095,0.2069,0.4907,0.3024,4869
2017,Jon Lester,CHC,180.2,763,1.4242,0.2141,0.4617,0.3242,0.0727,0.1576,0.0766,0.4000,0.3854,0.3757,0.2389,0.2139,0.5048,0.2813,4930
2017,Cole Hamels,TEX,148.0,614,1.4094,0.1878,0.4751,0.3371,0.0470,0.1208,0.0381,0.6667,0.4000,0.3618,0.2382,0.1371,0.5034,0.3596,4972
2017,Mike Pelfrey,CHW,120.0,546,1.4776,0.1574,0.5025,0.3401,0.0821,0.1866,0.0606,1.0000,0.4025,0.3747,0.2228,0.1975,0.4987,0.3038,5203
2017,Wade LeBlanc,PIT,68.0,283,1.4615,0.2271,0.4589,0.3140,0.0462,0.1538,0.0211,0.2500,0.4787,0.3412,0.1801,0.2085,0.4502,0.3412,5221
2017,Blake Parker,LAA,67.1,254,1.3462,0.1812,0.4698,0.3490,0.1154,0.1346,0.0714,0.5000,0.4040,0.3113,0.2848,0.2185,0.4437,0.3377,5224
2017,Chris Tillman,BAL,93.0,444,1.0667,0.2346,0.3951,0.3704,0.0917,0.2000,0.0547,0.5000,0.4141,0.3497,0.2362,0.1626,0.4601,0.3773,5279
2017,Michael Pineda,NYY,96.1,410,1.6629,0.1856,0.5086,0.3058,0.0787,0.2247,0.0743,0.7500,0.4169,0.3695,0.2136,0.2000,0.4983,0.3017,5372
2017,Brad Peacock,HOU,132.0,546,1.1557,0.1858,0.4365,0.3777,0.1148,0.0820,0.0851,0.0000,0.4154,0.3385,0.2462,0.2523,0.4831,0.2646,5401
2017,Pedro Baez,LAD,64.0,280,0.8000,0.2216,0.3459,0.4324,0.1625,0.1125,0.0625,0.0000,0.3946,0.2973,0.3081,0.2216,0.4432,0.3351,5420
2017,Jesse Chavez,LAA,138.0,586,1.1242,0.2243,0.4105,0.3652,0.0719,0.1830,0.0349,1.0000,0.3738,0.3405,0.2857,0.1500,0.4833,0.3667,5448
2017,Madison Bumgarner,SFG,111.0,450,0.9924,0.1807,0.4081,0.4112,0.1136,0.1288,0.0840,0.2000,0.4417,0.3190,0.2393,0.1687,0.4816,0.3497,5524
2017,Tyler Clippard,3 Tms,60.1,264,0.6410,0.1688,0.3247,0.5065,0.1026,0.1282,0.1400,0.2000,0.4151,0.3522,0.2327,0.1698,0.5597,0.2704,5640
2017,Junior Guerra,MIL,70.1,314,0.7674,0.2284,0.3350,0.4365,0.0930,0.2093,0.0455,0.6667,0.4000,0.3450,0.2550,0.1850,0.4800,0.3350,5702
2017,Danny Salazar,CLE,103.0,439,1.1034,0.2531,0.3918,0.3551,0.1034,0.1609,0.0625,0.0000,0.4332,0.3441,0.2227,0.1579,0.5830,0.2591,5867
2017,Randall Delgado,ARI,62.2,259,1.4561,0.2265,0.4586,0.3149,0.1053,0.1053,0.0843,0.0000,0.3622,0.3243,0.3135,0.2054,0.5243,0.2703,5985
2017,Trevor Cahill,2 Tms,84.0,381,2.1094,0.1811,0.5556,0.2634,0.0469,0.2500,0.1185,0.3333,0.4715,0.3415,0.1870,0.2236,0.4878,0.2886,6249
2017,Scott Feldman,CIN,111.1,472,1.4184,0.2708,0.4277,0.3015,0.0918,0.2143,0.0216,0.2500,0.3947,0.3323,0.2730,0.2047,0.4659,0.3294,6283
2017,Chris Archer,TBR,201.0,852,1.1667,0.2195,0.4203,0.3602,0.0938,0.1406,0.0446,0.6000,0.3606,0.3420,0.2974,0.1320,0.4740,0.3941,6345
2017,Jake Odorizzi,TBR,143.1,604,0.6477,0.2206,0.3064,0.4730,0.0933,0.1554,0.0880,0.2000,0.3487,0.3196,0.3317,0.1525,0.4794,0.3680,6397
2017,Vance Worley,MIA,71.2,333,1.7246,0.2327,0.4857,0.2816,0.0870,0.1304,0.0756,0.0000,0.3806,0.3806,0.2389,0.1781,0.4615,0.3603,6435
2017,Alex Cobb,TBR,179.1,742,1.5799,0.2200,0.4776,0.3023,0.0710,0.1302,0.0524,0.2000,0.4362,0.3457,0.2181,0.1489,0.4823,0.3688,6562
2017,Tom Koehler,2 Tms,72.2,334,1.0588,0.2188,0.4018,0.3795,0.0706,0.1882,0.0444,0.0000,0.4304,0.3000,0.2696,0.1565,0.4957,0.3478,6570
2017,Brad Brach,BAL,68.0,275,1.0870,0.1864,0.4237,0.3898,0.1159,0.1014,0.0933,0.0000,0.3743,0.3687,0.2570,0.2123,0.4916,0.2961,6627
2017,Carlos Carrasco,CLE,200.0,798,1.3669,0.2172,0.4521,0.3307,0.1006,0.1243,0.0390,0.2000,0.3760,0.3798,0.2442,0.1938,0.5136,0.2926,6632
2017,Craig Kimbrel,BOS,69.0,254,0.8511,0.1944,0.3704,0.4352,0.1064,0.1277,0.1250,0.0000,0.3182,0.3455,0.3364,0.1273,0.4818,0.3909,6655
2017,Alex Colome,TBR,66.2,281,1.4462,0.1762,0.4870,0.3368,0.0923,0.0615,0.0426,0.2500,0.3706,0.4010,0.2284,0.1777,0.4873,0.3350,6661
2017,Andrew Miller,CLE,62.2,244,1.0930,0.2437,0.3950,0.3613,0.0930,0.0698,0.1489,0.2500,0.3333,0.2520,0.4146,0.2683,0.4878,0.2439,6785
2017,Julio Teheran,ATL,188.1,812,1.0044,0.2018,0.4000,0.3982,0.0925,0.1366,0.1096,0.1667,0.4158,0.3436,0.2405,0.2113,0.4845,0.3041,6797
2017,Sam Freeman,ATL,60.0,254,2.2326,0.1524,0.5854,0.2622,0.0000,0.0698,0.0417,0.0000,0.3515,0.3939,0.2545,0.1939,0.5939,0.2121,6832
2017,Johnny Cueto,SFG,147.1,648,1.1019,0.2483,0.3941,0.3576,0.1019,0.1401,0.0578,0.2500,0.4146,0.3459,0.2395,0.1663,0.4878,0.3459,6893
2017,Chase Anderson,MIL,141.1,569,0.9136,0.1799,0.3915,0.4286,0.0988,0.0864,0.0541,0.3000,0.3943,0.3454,0.2603,0.1985,0.4845,0.3170,6895
2017,Martin Perez,TEX,185.0,811,1.6936,0.2484,0.4726,0.2790,0.0751,0.1329,0.0990,0.2857,0.3939,0.3493,0.2568,0.1515,0.5152,0.3333,6902
2017,Luis Garcia,PHI,71.1,295,2.1887,0.1796,0.5631,0.2573,0.0566,0.0566,0.0259,0.3333,0.3254,0.3684,0.3062,0.2344,0.5215,0.2440,6984
2017,Ian Kennedy,KCR,154.0,655,0.7558,0.1626,0.3604,0.4769,0.0691,0.1567,0.0305,0.3333,0.3843,0.3581,0.2576,0.1179,0.4651,0.4170,6986
2017,Ryan Pressly,MIN,61.1,252,1.5556,0.1687,0.5060,0.3253,0.0185,0.1852,0.0476,0.3333,0.3550,0.3728,0.2722,0.1538,0.4320,0.4142,7005
2017,Miguel Gonzalez,2 Tms,156.0,684,0.8202,0.1957,0.3624,0.4419,0.0877,0.0965,0.0695,0.2857,0.4264,0.3193,0.2543,0.1644,0.5105,0.3250,7024
2017,James Shields,CHW,117.0,516,0.8774,0.1826,0.3820,0.4354,0.0710,0.1742,0.0588,0.0000,0.4342,0.3669,0.1989,0.1933,0.4734,0.3333,7059
2017,Daniel Hudson,PIT,61.2,271,1.2034,0.2073,0.4329,0.3598,0.0678,0.1186,0.0704,0.3333,0.3892,0.3713,0.2395,0.2096,0.5090,0.2814,7146
2017,Craig Stammen,SDP,80.1,329,1.6522,0.1719,0.5158,0.3122,0.0725,0.1739,0.0702,0.2500,0.4222,0.3911,0.1867,0.1778,0.5156,0.3067,7274
2017,Dan Otero,CLE,60.0,242,5.3043,0.2448,0.6354,0.1198,0.0870,0.2609,0.0574,0.3333,0.4051,0.3487,0.2462,0.2513,0.4667,0.2821,7385
2017,J.A. Happ,TOR,145.1,626,1.3904,0.1940,0.4688,0.3372,0.0822,0.1233,0.1133,0.8000,0.3721,0.3265,0.3014,0.2032,0.5297,0.2671,7410
2017,Gio Gonzalez,WSN,201.0,827,1.3069,0.1911,0.4583,0.3506,0.0899,0.1111,0.0526,0.2143,0.4268,0.3291,0.2441,0.2170,0.4901,0.2929,7448
2017,Anthony Swarzak,2 Tms,77.1,303,1.0789,0.1551,0.4385,0.4064,0.1447,0.0789,0.0366,0.0000,0.3617,0.3670,0.2713,0.1915,0.5266,0.2819,7466
2017,Collin McHugh,HOU,63.1,271,0.7284,0.2222,0.3278,0.4500,0.0370,0.0864,0.0847,0.0000,0.3297,0.3901,0.2802,0.0989,0.6154,0.2857,7531
2017,Nick Vincent,SEA,64.2,262,0.6522,0.2083,0.3125,0.4792,0.1196,0.0326,0.0667,0.1429,0.3116,0.4221,0.2663,0.1859,0.5779,0.2362,7555
2017,Jordan Lyles,2 Tms,69.2,324,1.5658,0.1909,0.4938,0.3154,0.0921,0.2105,0.0420,0.0000,0.3951,0.3539,0.2510,0.1934,0.4362,0.3704,7593
2017,Carlos Torres,MIL,72.2,322,1.3421,0.2018,0.4574,0.3408,0.0395,0.1316,0.0294,0.4286,0.3565,0.4087,0.2348,0.2087,0.5217,0.2696,7624
2017,Juan Nicasio,3 Tms,72.1,291,1.3968,0.2176,0.4560,0.3264,0.0635,0.0794,0.0341,0.3333,0.2959,0.3980,0.3061,0.1837,0.5000,0.3163,7731
2017,Mike Fiers,HOU,153.1,671,1.1524,0.1995,0.4286,0.3719,0.0732,0.1951,0.0635,0.4286,0.4621,0.3147,0.2232,0.2009,0.4978,0.3013,7754
2017,Richard Bleier,BAL,63.1,265,3.4884,0.1147,0.6881,0.1972,0.0465,0.1395,0.0800,0.2500,0.3874,0.3964,0.2162,0.2297,0.5090,0.2613,7803
2017,Hunter Strickland,SFG,61.1,268,0.8734,0.1685,0.3876,0.4438,0.1519,0.0506,0.0580,0.0000,0.3128,0.4134,0.2737,0.2067,0.4693,0.3240,7836
2017,Cory Gearrin,SFG,68.0,285,1.4655,0.1921,0.4802,0.3277,0.0862,0.0690,0.0471,0.5000,0.3408,0.4022,0.2570,0.2458,0.5196,0.2346,7947
2017,Jason Vargas,KCR,179.2,756,0.9955,0.1931,0.4025,0.4043,0.1027,0.1205,0.0717,0.2000,0.4884,0.3220,0.1896,0.1789,0.4937,0.3274,8044
2017,Dan Jennings,2 Tms,62.2,267,2.8158,0.1899,0.5978,0.2123,0.1579,0.2105,0.0561,0.5000,0.3607,0.3825,0.2568,0.2896,0.4590,0.2514,8073
2017,Bryan Shaw,CLE,76.2,312,2.5319,0.2207,0.5587,0.2207,0.1489,0.1064,0.1092,0.0000,0.3041,0.3871,0.3088,0.2811,0.4885,0.2304,8110
2017,Jaime Garcia,3 Tms,157.0,673,2.0556,0.1860,0.5476,0.2664,0.0714,0.1429,0.0734,0.1667,0.4635,0.3215,0.2150,0.2067,0.4885,0.3048,8137
2017,Yovani Gallardo,SEA,130.2,578,1.2053,0.1937,0.4407,0.3656,0.1656,0.1589,0.0659,0.0000,0.3649,0.3602,0.2749,0.1943,0.4763,0.3294,8173
2017,David Robertson,2 Tms,68.1,264,1.2745,0.1594,0.4710,0.3696,0.0588,0.1176,0.0462,0.0000,0.4786,0.3357,0.1857,0.1857,0.5643,0.2500,8241
2017,JC Ramirez,LAA,147.1,620,1.6957,0.1824,0.5143,0.3033,0.0725,0.1522,0.0342,0.2000,0.3870,0.3652,0.2478,0.1652,0.4739,0.3609,8302
2017,Homer Bailey,CIN,91.0,420,1.5714,0.2703,0.4459,0.2838,0.0833,0.1310,0.0758,0.0000,0.3696,0.3828,0.2475,0.1650,0.5248,0.3102,8362
2017,Dustin McGowan,MIA,77.2,330,1.6857,0.1897,0.5086,0.3017,0.1143,0.1857,0.0508,0.0000,0.4135,0.4135,0.1730,0.2068,0.4599,0.3333,8600
2017,Justin Verlander,2 Tms,206.0,849,0.7830,0.2382,0.3345,0.4273,0.0979,0.1149,0.0380,0.5000,0.3736,0.3809,0.2455,0.1751,0.4801,0.3448,8700
2017,Tanner Roark,WSN,181.1,776,1.5059,0.1977,0.4821,0.3202,0.0588,0.1353,0.0742,0.3333,0.4204,0.3333,0.2463,0.1667,0.5556,0.2778,8753
2017,Wade Miley,BAL,157.1,728,1.8760,0.2287,0.5031,0.2682,0.1008,0.1938,0.0620,0.1250,0.4294,0.3415,0.2290,0.1656,0.5092,0.3252,8779
2017,Andrew Cashner,TEX,166.2,704,1.5115,0.1922,0.4861,0.3216,0.0977,0.0862,0.0456,0.0000,0.4073,0.3376,0.2550,0.1853,0.5303,0.2844,8782
2017,Brad Hand,SDP,79.1,311,1.3667,0.1977,0.4633,0.3390,0.0833,0.1500,0.0244,0.0000,0.3778,0.3444,0.2778,0.1889,0.5333,0.2778,9111
2017,Alex Wilson,DET,60.0,260,1.1714,0.2284,0.4162,0.3553,0.1143,0.1000,0.0854,0.6667,0.3250,0.4350,0.2400,0.2000,0.4400,0.3600,9239
2017,Patrick Corbin,ARI,189.2,826,1.7059,0.2000,0.5043,0.2957,0.1000,0.1529,0.0483,0.1250,0.3722,0.3859,0.2419,0.1852,0.4991,0.3156,9323
2017,Josh Tomlin,CLE,141.0,585,1.0655,0.2323,0.3960,0.3717,0.0714,0.1369,0.0503,0.5000,0.4389,0.3799,0.1812,0.1397,0.4978,0.3624,9388
2017,Doug Fister,BOS,90.1,392,1.7500,0.2053,0.5057,0.2890,0.0789,0.1184,0.0376,0.6000,0.4104,0.3619,0.2276,0.1940,0.4813,0.3246,9425
2017,Dallas Keuchel,HOU,145.2,584,3.7746,0.1546,0.6683,0.1771,0.0282,0.2113,0.0858,0.1250,0.4499,0.3521,0.1980,0.2543,0.4988,0.2469,9434
