Season,Name,Tm,PA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
2002,AJ Hinch,KCR,220.00,0.9701,0.1801,0.4037,0.4161,0.0896,0.1045,0.0769,0.3333,0.4573,0.2805,0.2622,0.1524,0.6707,0.1768,606.00
2002,Raul Ibanez,KCR,544.00,1.0736,0.2028,0.4127,0.3844,0.1104,0.1472,0.0457,0.0000,0.4296,0.3146,0.2559,0.1268,0.6056,0.2676,607.00
2002,Chuck Knoblauch,KCR,336.00,1.1845,0.1573,0.4569,0.3858,0.1068,0.0583,0.0656,0.4000,0.4412,0.2941,0.2647,0.1507,0.6838,0.1654,609.00
2002,Brent Mayne,KCR,370.00,1.4557,0.2945,0.4182,0.2873,0.0506,0.0506,0.0435,0.0000,0.3893,0.3143,0.2964,0.1250,0.7000,0.1750,614.00
2002,Neifi Perez,KCR,585.00,1.0273,0.2156,0.3975,0.3869,0.1366,0.0164,0.0638,0.5128,0.3867,0.2734,0.3398,0.1602,0.6660,0.1738,620.00
2002,Joe Randa,KCR,617.00,1.2048,0.2546,0.4073,0.3381,0.0783,0.0663,0.0250,0.5000,0.3367,0.2901,0.3732,0.1098,0.6789,0.2114,623.00
2002,Mike Sweeney,KCR,545.00,1.0602,0.2083,0.4074,0.3843,0.1386,0.1446,0.0909,0.0000,0.4097,0.2963,0.2940,0.1690,0.5648,0.2662,634.00
2002,Michael Tucker,KCR,543.00,1.1000,0.2310,0.4028,0.3662,0.1077,0.0923,0.0210,0.2917,0.4459,0.2375,0.3166,0.1266,0.6069,0.2665,635.00
2002,Adrian Beltre,LAD,635.00,0.9710,0.1791,0.4044,0.4165,0.0966,0.1014,0.0796,0.0000,0.3996,0.3313,0.2691,0.1807,0.6004,0.2189,639.00
2002,Shawn Green,LAD,685.00,1.7234,0.1916,0.5116,0.2968,0.0567,0.2979,0.0370,0.0000,0.4084,0.3137,0.2779,0.1142,0.6068,0.2791,651.00
2002,Marquis Grissom,LAD,371.00,1.1373,0.2186,0.4158,0.3656,0.1471,0.1667,0.0603,0.0000,0.4409,0.2688,0.2903,0.1828,0.6129,0.2043,652.00
2002,Mark Grudzielanek,LAD,566.00,1.3889,0.2373,0.4435,0.3193,0.1042,0.0625,0.0500,0.0000,0.3695,0.3518,0.2788,0.1195,0.7035,0.1770,653.00
2002,Cesar Izturis,LAD,468.00,1.9905,0.2010,0.5318,0.2672,0.1429,0.0095,0.0718,0.1818,0.3277,0.3205,0.3518,0.2077,0.7198,0.0725,656.00
2002,Brian Jordan,LAD,515.00,1.1631,0.2159,0.4216,0.3625,0.1560,0.1277,0.0793,0.0000,0.4422,0.2776,0.2802,0.0925,0.6735,0.2339,658.00
2002,Eric Karros,LAD,573.00,1.2597,0.2368,0.4254,0.3377,0.1104,0.0844,0.0670,0.0000,0.4452,0.3092,0.2456,0.1206,0.6754,0.2039,659.00
2002,Paul Lo Duca,LAD,632.00,1.3539,0.2354,0.4398,0.3248,0.1180,0.0562,0.0581,0.2222,0.4147,0.2478,0.3375,0.1297,0.6883,0.1820,662.00
2002,Dave Roberts,LAD,479.00,2.0814,0.2018,0.5392,0.2590,0.1860,0.0349,0.0838,0.3478,0.4577,0.2831,0.2593,0.2196,0.6138,0.1667,670.00
2002,Paul Bako,MIL,257.00,1.6207,0.1784,0.5081,0.3135,0.0172,0.0690,0.0426,0.1667,0.3717,0.2723,0.3560,0.1466,0.6911,0.1623,676.00
2002,Ronnie Belliard,MIL,317.00,1.7123,0.1918,0.5102,0.2980,0.0685,0.0411,0.0480,0.1429,0.3770,0.2817,0.3413,0.2024,0.5992,0.1984,677.00
2002,Jeffrey Hammonds,MIL,510.00,0.9662,0.2071,0.3896,0.4033,0.1081,0.0608,0.1119,0.3333,0.4595,0.3081,0.2324,0.1432,0.6216,0.2351,687.00
2002,Jose Hernandez,MIL,582.00,1.6842,0.2433,0.4748,0.2819,0.0316,0.2526,0.0750,1.0000,0.3254,0.3314,0.3432,0.1157,0.6142,0.2700,688.00
2002,Tyler Houston,2 Tms,345.00,1.4699,0.1961,0.4784,0.3255,0.1205,0.0843,0.0164,0.6250,0.3612,0.2852,0.3536,0.1331,0.5894,0.2776,689.00
2002,Geoff Jenkins,MIL,272.00,1.4194,0.1848,0.4783,0.3370,0.0161,0.1613,0.0682,0.0000,0.3859,0.2989,0.3152,0.1630,0.6304,0.2065,690.00
2002,Alex Ochoa,2 Tms,325.00,1.6986,0.1926,0.5082,0.2992,0.0685,0.1096,0.0726,0.0000,0.4837,0.2398,0.2764,0.1829,0.6138,0.2033,700.00
2002,Alex Sanchez,MIL,435.00,2.6364,0.2308,0.5577,0.2115,0.0000,0.0152,0.0862,0.2500,0.2676,0.2794,0.4529,0.1588,0.7206,0.1206,708.00
2002,Richie Sexson,MIL,652.00,1.3311,0.2123,0.4498,0.3379,0.0676,0.1959,0.0457,0.0000,0.5046,0.2648,0.2306,0.1233,0.5799,0.2968,709.00
2002,Eric Young,MIL,553.00,1.4315,0.2005,0.4707,0.3288,0.0822,0.0205,0.0478,0.2308,0.3745,0.3149,0.3106,0.1752,0.6816,0.1432,716.00
2002,Brian Buchanan,2 Tms,245.00,1.5926,0.1667,0.5119,0.3214,0.2593,0.2037,0.1395,0.0000,0.5000,0.2560,0.2440,0.2202,0.5119,0.2679,720.00
2002,Cristian Guzman,MIN,656.00,2.2443,0.2071,0.5485,0.2444,0.1603,0.0687,0.0782,0.3636,0.3996,0.3208,0.2796,0.1935,0.6254,0.1810,728.00
2002,Denny Hocking,MIN,294.00,1.3243,0.2074,0.4516,0.3410,0.0676,0.0270,0.0816,0.1250,0.4044,0.2800,0.3156,0.1295,0.7009,0.1696,730.00
2002,Torii Hunter,MIN,604.00,1.5874,0.1704,0.5090,0.3206,0.1119,0.2028,0.0881,0.0000,0.4619,0.2960,0.2422,0.1461,0.5236,0.3303,731.00
2002,Jacque Jones,MIN,626.00,2.1416,0.2005,0.5450,0.2545,0.0708,0.2389,0.0620,0.4286,0.4170,0.2707,0.3122,0.1419,0.5742,0.2838,735.00
2002,Bobby Kielty,MIN,348.00,0.9438,0.2277,0.3750,0.3973,0.0899,0.1348,0.0357,0.0000,0.4444,0.2889,0.2667,0.1250,0.5893,0.2857,736.00
2002,Corey Koskie,MIN,576.00,1.1870,0.2670,0.3978,0.3351,0.1138,0.1220,0.0548,0.0000,0.4130,0.2799,0.3071,0.1033,0.6196,0.2772,738.00
2002,Doug Mientkiewicz,MIN,554.00,0.8976,0.2184,0.3697,0.4119,0.1024,0.0602,0.0537,0.5000,0.4568,0.2247,0.3185,0.1284,0.6617,0.2099,741.00
2002,Dustan Mohr,MIN,417.00,1.2353,0.2323,0.4242,0.3434,0.0980,0.1176,0.0952,0.0000,0.4314,0.2676,0.3010,0.1505,0.6054,0.2441,744.00
2002,David Ortiz,MIN,466.00,0.7219,0.2192,0.3273,0.4535,0.1060,0.1325,0.0550,0.0000,0.4144,0.2673,0.3183,0.1291,0.5646,0.3063,745.00
2002,A.J. Pierzynski,MIN,469.00,1.7624,0.2677,0.4672,0.2651,0.0792,0.0594,0.0449,0.3333,0.3750,0.2943,0.3307,0.1406,0.6615,0.1979,746.00
2002,Luis Rivas,MIN,346.00,1.7500,0.2414,0.4828,0.2759,0.0556,0.0556,0.0556,0.0833,0.3846,0.3260,0.2894,0.1172,0.6740,0.2088,753.00
2002,Michael Barrett,MON,428.00,1.6842,0.1905,0.5079,0.3016,0.0737,0.1263,0.0625,0.0000,0.3851,0.2981,0.3168,0.1273,0.6646,0.2081,762.00
2002,Orlando Cabrera,MON,626.00,1.2389,0.2098,0.4373,0.3529,0.1333,0.0389,0.0359,0.0769,0.4015,0.3136,0.2849,0.1874,0.6119,0.2008,766.00
2002,Vladimir Guerrero,MON,709.00,1.2275,0.2318,0.4234,0.3449,0.1270,0.2063,0.0733,0.0000,0.4098,0.3370,0.2532,0.1332,0.5821,0.2847,778.00
2002,Troy O'Leary,MON,314.00,1.4366,0.2311,0.4533,0.3156,0.0986,0.0423,0.0490,0.0000,0.3565,0.3478,0.2957,0.1913,0.6348,0.1739,789.00
2002,Brian Schneider,MON,232.00,1.4231,0.2500,0.4405,0.3095,0.1346,0.0962,0.0405,0.0000,0.4588,0.2941,0.2471,0.1176,0.6647,0.2176,795.00
2002,Lee Stevens,2 Tms,417.00,1.1538,0.1825,0.4380,0.3796,0.1827,0.1442,0.0333,0.0000,0.4270,0.2591,0.3139,0.2117,0.5985,0.1898,796.00
2002,Fernando Tatis,MON,430.00,1.2427,0.2196,0.4324,0.3480,0.1165,0.1456,0.0391,0.0000,0.3805,0.2963,0.3232,0.1453,0.6351,0.2196,798.00
2002,Chris Truby,2 Tms,404.00,1.0165,0.1498,0.4286,0.4216,0.1570,0.0331,0.0732,0.0000,0.4096,0.3481,0.2423,0.1365,0.6416,0.2218,799.00
2002,Jose Vidro,MON,681.00,1.6375,0.2083,0.4916,0.3002,0.0875,0.1188,0.0763,0.2000,0.3485,0.3504,0.3011,0.1642,0.6004,0.2354,802.00
2002,Brad Wilkerson,MON,603.00,0.9500,0.2087,0.3855,0.4058,0.0929,0.1429,0.0301,0.2727,0.4354,0.2921,0.2725,0.1296,0.6113,0.2592,804.00
2002,Jason Giambi,NYY,689.00,0.7000,0.2494,0.3091,0.4415,0.1250,0.2050,0.0571,0.0000,0.4327,0.2958,0.2715,0.1394,0.5177,0.3429,818.00
2002,Derek Jeter,NYY,730.00,2.4492,0.2277,0.5484,0.2239,0.0254,0.1525,0.0657,0.5556,0.3582,0.2948,0.3470,0.1402,0.6636,0.1963,826.00
2002,Nick Johnson,NYY,441.00,1.2887,0.2071,0.4464,0.3464,0.1237,0.1546,0.0160,0.0000,0.4558,0.2473,0.2968,0.1484,0.6078,0.2438,828.00
2002,Jorge Posada,NYY,598.00,1.1615,0.2405,0.4081,0.3514,0.0692,0.1538,0.0265,1.0000,0.4555,0.2668,0.2776,0.0997,0.5795,0.3208,841.00
2002,Alfonso Soriano,NYY,741.00,0.8009,0.2353,0.3401,0.4246,0.0996,0.1688,0.0649,0.3333,0.5101,0.2413,0.2486,0.1444,0.5667,0.2888,847.00
2002,Shane Spencer,NYY,329.00,1.0326,0.1834,0.4148,0.4017,0.1413,0.0652,0.0737,0.3333,0.4483,0.3190,0.2328,0.2112,0.6034,0.1853,848.00
2002,John Vander Wal,NYY,245.00,0.9688,0.2270,0.3804,0.3926,0.0625,0.0938,0.0806,0.0000,0.3232,0.2805,0.3963,0.1463,0.6585,0.1951,853.00
2002,Robin Ventura,NYY,562.00,0.8667,0.1630,0.3886,0.4484,0.0970,0.1636,0.0280,0.0000,0.5285,0.2547,0.2168,0.1114,0.6522,0.2364,854.00
2002,Rondell White,NYY,494.00,1.6847,0.2011,0.5013,0.2976,0.1081,0.1261,0.0856,0.0000,0.4800,0.2480,0.2720,0.1387,0.6160,0.2453,856.00
2002,Bernie Williams,NYY,699.00,1.9328,0.2384,0.5019,0.2597,0.0522,0.1418,0.0541,0.0000,0.4012,0.2868,0.3120,0.1279,0.6066,0.2655,857.00
2002,Edgardo Alfonzo,NYM,562.00,0.7062,0.2443,0.3128,0.4429,0.1082,0.0825,0.0730,0.0000,0.4087,0.3037,0.2877,0.1735,0.6142,0.2123,859.00
2002,Roberto Alomar,NYM,655.00,1.5359,0.2130,0.4767,0.3103,0.0915,0.0719,0.0681,0.2857,0.4183,0.2996,0.2821,0.1033,0.6862,0.2105,860.00
2002,Jeromy Burnitz,NYM,550.00,0.8431,0.1778,0.3761,0.4461,0.1634,0.1242,0.0465,0.5000,0.5620,0.2478,0.1902,0.1821,0.5838,0.2341,867.00
2002,Roger Cedeno,NYM,562.00,2.0189,0.2214,0.5207,0.2579,0.0660,0.0660,0.0841,0.4000,0.3099,0.3380,0.3521,0.1365,0.6918,0.1718,869.00
2002,Joe McEwing,NYM,214.00,0.9828,0.2123,0.3904,0.3973,0.1379,0.0517,0.0351,0.1667,0.3816,0.2697,0.3487,0.1611,0.6644,0.1745,887.00
2002,Rey Ordonez,NYM,499.00,2.2700,0.1926,0.5605,0.2469,0.2200,0.0100,0.1145,0.4091,0.4520,0.2763,0.2717,0.2553,0.6183,0.1265,889.00
2002,Jay Payton,2 Tms,481.00,1.6016,0.1795,0.5051,0.3154,0.1626,0.1301,0.1168,0.5000,0.4315,0.2766,0.2919,0.1751,0.6117,0.2132,890.00
2002,Timo Perez,NYM,481.00,1.0966,0.2063,0.4151,0.3786,0.1310,0.0552,0.0503,0.1944,0.4916,0.2768,0.2315,0.1814,0.6014,0.2172,891.00
2002,Mike Piazza,NYM,541.00,1.0519,0.2080,0.4060,0.3860,0.1883,0.2143,0.0123,0.0000,0.4261,0.2932,0.2807,0.1328,0.6040,0.2632,893.00
2002,Mo Vaughn,NYM,558.00,1.0155,0.2398,0.3830,0.3772,0.0853,0.2016,0.0382,0.0000,0.4942,0.2807,0.2251,0.1029,0.6147,0.2824,899.00
2002,Eric Chavez,OAK,653.00,0.8019,0.2030,0.3547,0.4423,0.1643,0.1643,0.0542,0.0000,0.4209,0.2671,0.3120,0.1517,0.5620,0.2863,906.00
2002,Jermaine Dye,OAK,555.00,1.0066,0.2078,0.3974,0.3948,0.1053,0.1579,0.0392,0.0000,0.5221,0.2416,0.2364,0.1143,0.6130,0.2727,911.00
2002,Jeremy Giambi,2 Tms,398.00,0.8370,0.2283,0.3516,0.4201,0.1522,0.2174,0.0260,0.0000,0.4773,0.2909,0.2318,0.1273,0.5864,0.2864,913.00
2002,Scott Hatteberg,OAK,569.00,1.2745,0.2037,0.4462,0.3501,0.0850,0.0980,0.0256,0.0000,0.4658,0.2877,0.2466,0.1096,0.6324,0.2580,916.00
2002,Ramon Hernandez,OAK,457.00,1.6214,0.1988,0.4955,0.3056,0.1650,0.0680,0.0359,0.2500,0.3652,0.3188,0.3159,0.1768,0.6348,0.1884,918.00
2002,David Justice,OAK,471.00,1.1491,0.2665,0.3922,0.3413,0.1228,0.0965,0.0687,0.0000,0.4551,0.2814,0.2635,0.1617,0.5898,0.2485,923.00
2002,Terrence Long,OAK,640.00,1.2651,0.2389,0.4251,0.3360,0.0904,0.0964,0.0286,0.0000,0.3684,0.3381,0.2935,0.1478,0.6113,0.2409,927.00
2002,Carlos Pena,2 Tms,443.00,0.8974,0.2292,0.3646,0.4063,0.1453,0.1624,0.0286,0.0000,0.3750,0.2917,0.3333,0.1528,0.5694,0.2778,934.00
2002,Miguel Tejada,OAK,715.00,1.2632,0.1873,0.4536,0.3591,0.1388,0.1627,0.0909,0.0000,0.4656,0.3058,0.2285,0.1409,0.5808,0.2784,941.00
2002,Bobby Abreu,PHI,685.00,1.3046,0.2385,0.4311,0.3304,0.0397,0.1325,0.0406,0.7500,0.3319,0.3297,0.3384,0.0783,0.6152,0.3065,945.00
2002,Marlon Anderson,PHI,592.00,1.7185,0.1969,0.5077,0.2954,0.1630,0.0593,0.0647,0.4706,0.4198,0.3165,0.2637,0.1649,0.5941,0.2410,947.00
2002,Pat Burrell,PHI,684.00,0.7236,0.2187,0.3280,0.4533,0.1206,0.1859,0.0625,0.0000,0.4579,0.2870,0.2551,0.1367,0.4852,0.3781,949.00
2002,Doug Glanville,PHI,460.00,1.0949,0.2137,0.4110,0.3753,0.1898,0.0438,0.0933,0.0909,0.4069,0.2952,0.2979,0.1968,0.6170,0.1862,956.00
2002,Travis Lee,PHI,592.00,1.2966,0.2292,0.4352,0.3356,0.1172,0.0897,0.0372,0.5000,0.4447,0.2857,0.2696,0.1152,0.6290,0.2558,958.00
2002,Mike Lieberthal,PHI,530.00,0.8611,0.2005,0.3699,0.4296,0.1444,0.0833,0.0516,0.0000,0.4630,0.3031,0.2339,0.1480,0.5800,0.2721,959.00
2002,Tomas Perez,PHI,237.00,1.0794,0.2202,0.4048,0.3750,0.1429,0.0794,0.0588,0.5000,0.4713,0.2184,0.3103,0.1782,0.5805,0.2414,965.00
2002,Scott Rolen,2 Tms,667.00,0.8178,0.1913,0.3638,0.4449,0.1308,0.1449,0.0743,0.0000,0.4366,0.2911,0.2723,0.1521,0.5771,0.2708,970.00
2002,Jimmy Rollins,PHI,705.00,1.2063,0.2011,0.4368,0.3621,0.1270,0.0582,0.0439,0.2727,0.4430,0.2831,0.2739,0.1458,0.6199,0.2343,971.00
2002,Adrian Brown,PIT,232.00,1.9792,0.1588,0.5588,0.2824,0.2292,0.0208,0.0211,0.2500,0.4045,0.3258,0.2697,0.2303,0.6067,0.1629,985.00
2002,Brian Giles,PIT,644.00,0.6390,0.2150,0.3061,0.4790,0.1171,0.1854,0.0153,0.0000,0.4907,0.2523,0.2570,0.1288,0.5714,0.2998,990.00
2002,Chad Hermansen,2 Tms,265.00,0.6533,0.1842,0.3224,0.4934,0.1600,0.1067,0.0408,0.2500,0.4500,0.2938,0.2563,0.1875,0.5625,0.2500,991.00
2002,Jason Kendall,PIT,605.00,1.8696,0.2340,0.4990,0.2669,0.1014,0.0217,0.0698,0.0000,0.4459,0.3359,0.2181,0.1429,0.7143,0.1429,993.00
2002,Rob Mackowiak,PIT,439.00,1.2121,0.1736,0.4528,0.3736,0.0808,0.1616,0.0667,0.2000,0.4259,0.2519,0.3222,0.1296,0.5778,0.2926,995.00
2002,Aramis Ramirez,PIT,570.00,0.8571,0.1986,0.3699,0.4315,0.1429,0.0952,0.0432,0.0000,0.4178,0.3082,0.2740,0.1350,0.6247,0.2403,1002.00
2002,Pokey Reese,PIT,475.00,1.2018,0.2639,0.4018,0.3343,0.0877,0.0351,0.0365,0.0000,0.3543,0.2914,0.3543,0.1571,0.6629,0.1800,1004.00
2002,Armando Rios,PIT,226.00,0.9841,0.2604,0.3669,0.3728,0.0952,0.0159,0.0323,1.0000,0.4471,0.2412,0.3118,0.1294,0.7235,0.1471,1006.00
2002,Craig Wilson,PIT,424.00,1.0805,0.2874,0.3701,0.3425,0.0805,0.1839,0.0319,0.0000,0.4784,0.2941,0.2275,0.1294,0.6275,0.2431,1015.00
2002,Jack Wilson,PIT,586.00,1.2658,0.1732,0.4619,0.3649,0.1266,0.0253,0.0800,0.2105,0.4628,0.2781,0.2590,0.2021,0.6660,0.1319,1017.00
2002,Kevin Young,PIT,525.00,0.6136,0.2304,0.2927,0.4770,0.1023,0.0909,0.0741,0.0000,0.4757,0.2568,0.2676,0.1405,0.6027,0.2568,1018.00
2002,Sean Burroughs,SDP,206.00,1.9773,0.1813,0.5438,0.2750,0.0227,0.0227,0.0575,0.6667,0.2761,0.2883,0.4356,0.0736,0.7485,0.1779,1021.00
2002,Deivi Cruz,SDP,547.00,1.5035,0.2234,0.4664,0.3102,0.1049,0.0490,0.0558,0.0000,0.4267,0.2651,0.3082,0.1123,0.7235,0.1641,1025.00
2002,Ron Gant,SDP,353.00,0.7458,0.1890,0.3465,0.4646,0.1864,0.1525,0.0568,0.0000,0.4727,0.3008,0.2266,0.1641,0.5781,0.2578,1032.00
2002,Wiki Gonzalez,SDP,194.00,2.6129,0.2057,0.5745,0.2199,0.1935,0.0323,0.0370,0.0000,0.3944,0.2676,0.3380,0.1268,0.6620,0.2113,1033.00
2002,D'Angelo Jimenez,2 Tms,482.00,1.6239,0.1989,0.4958,0.3053,0.0826,0.0367,0.0678,1.0000,0.3827,0.2821,0.3352,0.0978,0.7318,0.1704,1038.00
2002,Ryan Klesko,SDP,625.00,1.0345,0.2271,0.3930,0.3799,0.1207,0.1667,0.0556,0.0000,0.4771,0.2636,0.2593,0.1198,0.6122,0.2680,1041.00
2002,Mark Kotsay,SDP,646.00,1.1520,0.2444,0.4045,0.3511,0.0643,0.0994,0.0305,0.3750,0.4081,0.2828,0.3091,0.1012,0.6538,0.2449,1042.00
2002,Tom Lampkin,SDP,327.00,1.0330,0.1814,0.4159,0.4027,0.0989,0.1099,0.0213,0.0000,0.4670,0.3084,0.2247,0.1322,0.6167,0.2511,1043.00
2002,Ray Lankford,SDP,240.00,0.9815,0.2671,0.3630,0.3699,0.0926,0.1111,0.0189,0.0000,0.4082,0.2721,0.3197,0.0680,0.6803,0.2517,1044.00
2002,Phil Nevin,SDP,450.00,1.2832,0.2037,0.4475,0.3488,0.0796,0.1062,0.0759,0.0000,0.3642,0.3210,0.3148,0.1235,0.5926,0.2840,1049.00
2002,Bubba Trammell,SDP,465.00,0.8571,0.1826,0.3772,0.4401,0.1156,0.1156,0.0397,0.0000,0.4290,0.3018,0.2692,0.1391,0.6598,0.2012,1057.00
2002,Ramon Vazquez,SDP,474.00,2.1646,0.2625,0.5044,0.2330,0.0380,0.0253,0.0468,0.3000,0.3524,0.2865,0.3610,0.0860,0.7278,0.1862,1058.00
2002,Bret Boone,SEA,675.00,1.8794,0.2039,0.5196,0.2765,0.0780,0.1702,0.0453,0.2500,0.3385,0.3152,0.3463,0.1148,0.6342,0.2510,1067.00
2002,Mike Cameron,SEA,640.00,0.7929,0.1721,0.3661,0.4617,0.1006,0.1479,0.1418,0.2500,0.4418,0.2778,0.2804,0.1376,0.6005,0.2619,1070.00
2002,Jeff Cirillo,SEA,547.00,0.9540,0.1866,0.3971,0.4163,0.1379,0.0345,0.0723,0.3182,0.4250,0.2864,0.2886,0.1932,0.6341,0.1727,1073.00
2002,Ben Davis,SEA,253.00,1.0154,0.2384,0.3837,0.3779,0.1538,0.1077,0.0606,0.0000,0.4400,0.2743,0.2857,0.1494,0.5862,0.2644,1074.00
2002,Carlos Guillen,SEA,528.00,1.0828,0.2115,0.4099,0.3786,0.0966,0.0621,0.0573,0.1429,0.3923,0.3026,0.3051,0.1487,0.6282,0.2231,1079.00
2002,Gene Kingsale,2 Tms,246.00,1.5814,0.2885,0.4359,0.2756,0.1163,0.0465,0.1176,0.3500,0.3807,0.3295,0.2898,0.1761,0.6307,0.1932,1085.00
2002,Edgar Martinez,SEA,407.00,0.9182,0.2038,0.3811,0.4151,0.1091,0.1364,0.1089,0.0000,0.4189,0.3094,0.2717,0.1094,0.6189,0.2717,1086.00
2002,Mark McLemore,SEA,407.00,1.2674,0.2857,0.3993,0.3150,0.0930,0.0814,0.0459,0.3333,0.4716,0.3191,0.2092,0.0993,0.6667,0.2340,1088.00
2002,John Olerud,SEA,668.00,1.2135,0.2104,0.4329,0.3567,0.0843,0.1236,0.0324,0.0000,0.3547,0.3086,0.3367,0.1042,0.6232,0.2725,1093.00
2002,Desi Relaford,SEA,376.00,1.0990,0.2482,0.3936,0.3582,0.1188,0.0594,0.0721,0.2500,0.4161,0.2448,0.3392,0.1818,0.6399,0.1783,1096.00
2002,Ruben Sierra,SEA,452.00,1.4609,0.2028,0.4732,0.3239,0.1043,0.1130,0.0833,0.0000,0.4366,0.3155,0.2479,0.1465,0.6113,0.2423,1099.00
2002,Ichiro Suzuki,SEA,728.00,2.8158,0.2461,0.5563,0.1976,0.0877,0.0702,0.1246,0.5625,0.3069,0.2985,0.3946,0.1959,0.6115,0.1926,1101.00
2002,Dan Wilson,SEA,394.00,1.0194,0.2702,0.3684,0.3614,0.1068,0.0583,0.0381,0.0000,0.3447,0.3311,0.3242,0.1502,0.6689,0.1809,1102.00
2002,Rich Aurilia,SFG,589.00,0.6759,0.1920,0.3259,0.4821,0.1296,0.0694,0.0753,0.5000,0.4410,0.3362,0.2227,0.1485,0.6528,0.1987,1106.00
2002,David Bell,SFG,628.00,0.8776,0.2253,0.3621,0.4126,0.1480,0.1020,0.0756,0.2000,0.4619,0.2907,0.2474,0.1361,0.6186,0.2454,1108.00
2002,Barry Bonds,SFG,612.00,0.6450,0.2235,0.3045,0.4721,0.0947,0.2722,0.0459,0.0000,0.4469,0.3101,0.2430,0.0950,0.5223,0.3827,1109.00
2002,Jeff Kent,SFG,682.00,0.8698,0.2343,0.3562,0.4095,0.0605,0.1721,0.1123,0.0000,0.4610,0.3143,0.2248,0.0952,0.6190,0.2857,1119.00
2002,Ramon Martinez,SFG,200.00,0.7813,0.2692,0.3205,0.4103,0.1250,0.0625,0.1000,0.0000,0.4679,0.2821,0.2500,0.1090,0.7372,0.1538,1120.00
2002,Reggie Sanders,SFG,571.00,0.9434,0.2097,0.3836,0.4066,0.1069,0.1447,0.1067,0.0000,0.4655,0.2711,0.2634,0.1385,0.5744,0.2872,1129.00
2002,Benito Santiago,SFG,517.00,1.5313,0.2117,0.4769,0.3114,0.0938,0.1250,0.0714,0.0000,0.4964,0.2843,0.2193,0.1111,0.6329,0.2560,1130.00
2002,Tsuyoshi Shinjo,SFG,398.00,1.4950,0.2025,0.4778,0.3196,0.2178,0.0891,0.1126,0.5000,0.4534,0.2547,0.2919,0.2391,0.5528,0.2081,1132.00
2002,J.T. Snow,SFG,494.00,1.3241,0.2574,0.4231,0.3195,0.0648,0.0556,0.0280,0.0000,0.4586,0.2959,0.2456,0.1331,0.6391,0.2278,1133.00
2002,Mike DiFelice,STL,197.00,0.8909,0.2180,0.3684,0.4135,0.1455,0.0727,0.0816,0.2500,0.4161,0.3066,0.2774,0.2117,0.5620,0.2263,1151.00
2002,J.D. Drew,STL,496.00,1.0826,0.1975,0.4172,0.3854,0.1074,0.1488,0.0534,0.3846,0.5382,0.2844,0.1774,0.1472,0.6350,0.2178,1152.00
2002,Jim Edmonds,STL,576.00,0.9237,0.2717,0.3497,0.3786,0.0229,0.2137,0.0413,1.0000,0.4540,0.3103,0.2356,0.0694,0.5636,0.3671,1153.00
2002,Eli Marrero,STL,446.00,0.7958,0.2081,0.3509,0.4410,0.1268,0.1268,0.0619,0.5000,0.4880,0.2305,0.2814,0.1856,0.5928,0.2216,1166.00
2002,Tino Martinez,STL,576.00,1.0529,0.2140,0.4032,0.3829,0.1353,0.1235,0.0223,0.0000,0.5371,0.2719,0.1910,0.1393,0.6270,0.2337,1168.00
2002,Mike Matheny,STL,363.00,1.4176,0.1698,0.4868,0.3434,0.1319,0.0330,0.0543,0.1333,0.4107,0.3036,0.2857,0.1720,0.6882,0.1398,1169.00
2002,Placido Polanco,2 Tms,595.00,1.9921,0.2399,0.5060,0.2540,0.1032,0.0714,0.0677,0.3478,0.4220,0.3064,0.2717,0.1351,0.6641,0.2008,1176.00
2002,Albert Pujols,STL,675.00,1.2043,0.2176,0.4275,0.3550,0.1398,0.1828,0.0714,0.0000,0.4743,0.2648,0.2610,0.1260,0.6011,0.2729,1177.00
2002,Edgar Renteria,STL,609.00,1.5972,0.2241,0.4772,0.2988,0.0833,0.0764,0.0957,0.4706,0.4469,0.2625,0.2906,0.1265,0.6345,0.2390,1178.00
2002,Kerry Robinson,STL,195.00,2.0811,0.2349,0.5168,0.2483,0.0811,0.0270,0.0779,0.3333,0.4000,0.2903,0.3097,0.1742,0.6194,0.2065,1179.00
2002,Fernando Vina,STL,692.00,1.5872,0.2096,0.4849,0.3055,0.0872,0.0058,0.0623,0.2069,0.4037,0.3108,0.2855,0.1486,0.7162,0.1351,1189.00
2002,Brent Abernathy,TBD,504.00,1.4667,0.1957,0.4783,0.3261,0.1704,0.0148,0.0606,0.2308,0.3864,0.3021,0.3115,0.2037,0.6651,0.1311,1192.00
2002,Jason Conti,TBD,245.00,0.8462,0.2547,0.3416,0.4037,0.1231,0.0462,0.0364,0.1000,0.3392,0.2749,0.3860,0.1287,0.6433,0.2281,1199.00
2002,Steve Cox,TBD,633.00,1.1333,0.2178,0.4156,0.3667,0.1515,0.0970,0.0321,0.0000,0.4689,0.2889,0.2422,0.1600,0.6156,0.2244,1200.00
2002,Carl Crawford,TBD,278.00,2.1296,0.2028,0.5425,0.2547,0.0926,0.0370,0.0609,0.3077,0.3644,0.3333,0.3022,0.1786,0.6607,0.1607,1201.00
2002,John Flaherty,TBD,303.00,0.6195,0.2146,0.3004,0.4850,0.2212,0.0354,0.1143,0.0000,0.4599,0.3080,0.2321,0.1899,0.6498,0.1603,1206.00
